id,titulo,dataCriacao,idLegislatura
53762,"Frente Parlamentar em Defesa dos Institutos Federais de Educação, Ciência  e Tecnologia",2017-07-14,55
53763,Frente Parlamentar Mista em Desfesa da Hemobrás,2017-08-11,55
53764,Frente Parlamentar em prol da Baixada Fluminense,2017-09-06,55
53765,Frente Parlamentar em defesa da Companhia Hidro Elétrica do São Francisco (CHESF),2017-09-05,55
53766,Frente Parlamentar Mista de Apoio às Empresas Franqueadas,2017-09-11,55
53771,Frente Parlamentar em Defesa da Extensão da BR-448 até a BR-116 no Estado do Rio Grande do Sul,2017-10-05,55
53772,Frente Parlamentar Mista por um Brasil sem Jogos de Azar,2017-10-05,55
53773,Frente Parlamentar Mista em Defesa de Furnas,2017-10-10,55
53774,Frente Parlamentar pela Aprovação do Marco Regulatório dos Jogos no Brasil,2017-10-04,55
53785,"Frente Parlamentar Mista de Segurança, Desenvolvimento e Integração de Fronteiras",2017-10-19,55
53786,Frente Parlamentar Mista pela Causa da Prematuridade,2017-11-28,55
53791,Frente Parlamentar Mista de Prevenção à Violência,2017-10-19,55
53792,Frente Parlamentar Mista em Defesa do Equilíbrio do Federalismo Fiscal Brasileiro,2017-11-06,55
53793,Frente Parlamentar da Odontologia,2017-10-20,55
53794,Frente Parlamentar em Defesa da Empresa Brasileira de Infraestrutura Aeroportuária (Infraero) 100% Pública,2017-10-23,55
53796,Frente Parlamentar Mista pela Causa do Diabetes,2017-11-06,55
53797,Frente Parlamentar da Medicina,2017-11-06,55
53798,Frente Parlamentar em Defesa do Sistema Único de Assistência Social (SUAS) - Dep. Victor Mendes,2017-10-26,55
53799,Frente Parlamentar em Defesa do Sistema Único de Assistência Social (SUAS) - Dep. Danilo Cabral,2017-11-06,55
53800,Frente Parlamentar em Defesa da Odontologia.,2017-11-09,55
53801,Frente Parlamentar pela Prevenção da Violência e Redução de Homicídios,2017-11-22,55
53802,Frente Parlamentar Mista do Imposto Único Federal,2017-11-10,55
53804,Frente Parlamentar Mista em Defesa da Eletrosul,2017-11-29,55
53805,Frente Parlamentar da Hemofilia,2017-11-30,55
53806,Frente Parlamentar em prol do CONLESTE (Consórcio Intermunicipal de Desenvolvimento do Leste Fluminense),2017-11-30,55
53807,Frente Parlamentar Mista em Defesa da Cultura,2017-12-14,55
53808,Frente Parlamentar em Defesa da Eletronuclear,2017-12-15,55
53809,Frente Parlamentar Mista em Defesa da Economia Criativa do Carnaval e das Escolas de Samba,2017-12-21,55
53810,Frente Parlamentar Mista em Defesa do Patrimônio da União - FPMDPU,2017-12-21,55
53811,Frente Parlamentar Mista em Defesa da Casa da Moeda do Brasil,2018-02-05,55
53812,Frente Parlamentar Mista Pela Causa da Psoríase e Artrite Psoriásica,2018-02-07,55
53813,Frente Parlamentar Mista em Defesa da Eletronorte,2018-02-06,55
53814,Frente Parlamentar Mista em Defesa da Eletromobilidade Brasileira,2018-02-21,55
53815,Frente Parlamentar Mista em Defesa das Distribuidoras do Sistema Eletrobras,2018-03-20,55
53816,Frente Parlamentar em Defesa dos Consumidores de Energia Elétrica,2018-03-20,55
53817,Frente Parlamentar Mista pelo Fortalecimento dos Legislativos Municipais,2018-04-11,55
53818,Frente Parlamentar Mista em Defesa da Integridade e Prioridade Absoluta da Pessoa Idosa,2018-04-11,55
53819,Frente Parlamentar em Defesa da Construção do Hospital Regional de Pelotas,2018-04-10,55
53820,Frente Parlamentar de Promoção da Implantação de Videomonitoramento nas Vias Públicas.,2018-04-19,55
53822,Frente Parlamentar Mista pelos Direitos das Pessoas com Parkinson,2018-05-24,55
53823,Frente Parlamentar Mista de Enfrentamento às Fake News,2018-05-23,55
53824,"Frente Parlamentar Mista em defesa da instalação dos Tribunais Regionais Federais da 6ª, 7ª, 8ª e 9ª região nos estados do Paraná, Minas Gerais, Bahia e Amazonas",2018-06-12,55
53825,Frente Parlamentar pela Abertura Comercial do Brasil,2018-06-08,55
53826,Frente Parlamentar Mista em Defesa do Programa Institucional de Bolsa de Iniciação à Docência (PIBID) e PIBID Diversidade,2018-06-13,55
53827,Frente Parlamentar em Defesa da Duplicação da BR 153,2018-06-13,55
53828,Frente Parlamentar em defesa das Refinarias de Petróleo da PETROBRAS e contra a sua privatização,2018-06-19,55
53829,Frente Parlamentar Mista em Apoio aos Planos de Cargos e Salários dos Servidores do INCRA,2018-06-25,55
53831,Frente Parlamentar de Proteção de Dados Pessoais,2018-06-25,55
53833,Frente Parlamentar em Defesa da Saúde Preventiva,2018-07-05,55
53834,Frente Parlamentar Mista Nacional da Indústria - FNI,2018-08-03,55
53839,Frente Parlamentar dos Advogados,2018-07-12,55
53840,Frente Parlamentar da Energia Renovável - (FPE),2018-07-16,55
53841,Frente Parlamentar Mista em Defesa da Nova Política Nacional de Saúde Mental e da Assistência Hospitalar Psiquiátrica,2018-08-03,55
53842,Frente Parlamentar em Defesa do Saneamento Básico Público,2018-08-16,55
53843,Frente Parlamentar Mista pela contagem pública dos votos,2018-10-31,55
53844,Frente Parlamentar para a criação de Estímulos Econômicos para a Preservação Ambiental,2018-11-29,55
53845,Frente Parlamentar Mista em Defesa da Pesquisa em Biologia Experimental,2018-12-17,55
53857,Requer o registro da Frente Parlamentar em Defesa dos Pequenos e Médios Produtores Culturais,2018-12-13,55
53887,Frente Parlamentar Mista de Combate à Corrupção,2019-02-11,56
53888,Frente Parlamentar Mista Ética Contra a Corrupção - FECC,2019-02-11,56
53889,Frente Parlamentar Mista em Defesa dos Direitos Animais,2019-02-11,56
53890,Frente Parlamentar da Segurança Pública,2019-02-06,56
53892,Frente Parlamentar Mista em Defesa dos Direitos dos Animais,2019-02-11,56
53893,Frente Parlamentar Mista da Primeira Infância,2019-02-18,56
53894,Frente Parlamentar Mista do Esporte,2019-02-12,56
53895,Frente Parlamentar Mista da Micro e Pequena Empresa,2019-02-12,56
53897,Frente Parlamentar Mista em Defesa do Pacto Federativo,2019-02-12,56
53898,Frente Parlamentar Mista Para o Futuro do Porto de Santos,2019-02-13,56
53899,"Frente Parlamentar de Apoio as Santas Casas, Hospitais e Entidades Filantrópicas",2019-02-18,56
53900,Frente Parlamentar Mista da Energia Limpa e Sustentável,2019-02-19,56
53901,Frente Parlamentar em Defesa do Esporte,2019-02-14,56
53902,Frente Parlamentar Mista em Defesa do Turismo - Frentur,2019-02-12,56
53904,Frente Parlamentar Mista em Prol da Luta Contra o Câncer,2019-02-25,56
53905,Frente Parlamentar Mista dos Portos Nacionais,2019-02-18,56
53906,Frente Parlamentar Brasil-China,2019-02-25,56
53907,Frente Parlamentar em Defesa dos Agentes Comunitários de Saúde e dos Agentes de Combate às Endemias,2019-02-15,56
53908,Frente Parlamentar em Defesa dos Direitos das Pessoas com Transtorno do Espectro Autista,2019-02-25,56
53909,Frente Parlamentar de Doenças Raras,2019-02-19,56
53910,Frente Parlamentar da Agropecuária - FPA,2019-02-25,56
53911,Frente Parlamentar Mista em Defesa da Cadeia Produtiva da Reciclagem no Brasil,2019-02-25,56
53912,"Frente Parlamentar Mista de Desenvolvimento Estratégico do Sistema Penitenciário, Combate ao Narcotráfico e Crime Organizado no Brasil",2019-02-25,56
53913,Frente Parlamentar da Habitação e Desenvolvimento Urbano do Congresso Nacional,2019-02-25,56
53914,Frente Parlamentar em Defesa do Nordeste,2019-02-27,56
53915,Frente Parlamentar Mista em Defesa do Serviço Público,2019-03-08,56
53916,"Frente Parlamentar Mista pela Defesa, Apoio ao Potássio Brasileiro",2019-02-25,56
53917,Frente Parlamentar Mista da Medicina,2019-02-26,56
53918,Frente Parlamentar Mista em Defesa do Consumidor,2019-02-16,56
53919,Frente Parlamentar em Defesa da Água no Nordeste,2019-02-26,56
53920,"Frente Parlamentar Mista em Defesa das Apaes, das Pestalozzis e de Entidades Coirmãs",2019-02-27,56
53921,Frente Parlamentar em Defesa da Pesca,2019-02-27,56
53922,Frente Parlamentar Contra o Abuso e Exploração Sexual de Crianças e Adolescentes,2019-03-12,56
53923,Frente Parlamentar Mista em Defesa dos Estados sede de Usinas Hidrelétricas,2019-03-13,56
53924,Frente Parlamentar Brasil Japão,2019-02-28,56
53925,Frente Parlamentar Mista da Saúde - FPMS,2019-03-20,56
53926,Frente Parlamentar Mista de Logística e Infraestrutura - FRENLOGI,2019-03-12,56
53927,Frente Parlamentar Mista em Defesa dos Lotéricos,2019-03-12,56
53928,Frente Parlamentar Mista Pelos Direitos das Pessoas com Parkinson,2019-03-12,56
53929,Frente Parlamentar da Justiça Notarial e Registral,2019-03-14,56
53930,Frente Parlamentar de Incentivo à Leitura,2019-03-20,56
53931,Frente Parlamentar em Defesa dos Direitos da Mulher,2019-03-18,56
53932,Frente Parlamentar Mista de Fortalecimento da Cooperação entre os Países do Brics,2019-03-14,56
53933,Frente Parlamentar Mista de Manutenção das Unidades de Saúde,2019-03-12,56
53934,Frente Parlamentar Mista de Segurança Pública em Defesa dos Municípios,2019-03-12,56
53935,Frente Parlamentar Mista dos Municípios Produtores de Água,2019-03-12,56
53936,Frente Parlamentar Mista para Investimentos Federais na Educação,2019-03-12,56
53937,Frente Parlamentar Mista de Infraestrutura Viária e Mobilidade Urbana,2019-03-12,56
53938,Frente Parlamentar Mista em Defesa dos Correios,2019-03-14,56
53939,Frente Parlamentar Mista em Defesa das Comunidades Terapêuticas e APAC'S,2019-03-25,56
53940,Frente Parlamentar Mista de Preservação da Memória e do Patrimônio Ferroviário,2019-03-26,56
53941,"Frente Parlamentar Mista da Engenharia, Infraestrutura e Desenvolvimento Nacional",2019-03-26,56
53942,Frente Parlamentar em Defesa do Trânsito Seguro,2019-03-15,56
53943,Frente Parlamentar pelo Desenvolvimento da Agroecologia e Produção Orgânica,2019-03-15,56
53944,Frente Parlamentar em Apoio à Indústria da Construção Civil e do Mercado Imobiliário,2019-03-15,56
53946,Frente Parlamentar Mista da Economia e Cidadania Digital,2019-03-27,56
53947,Frente Parlamentar Mista de Defesa da Pesca Artesanal,2019-03-26,56
53950,Frente Parlamentar Mista de Apoio a Produção e Industrialização de Pescado,2019-03-26,56
53951,Frente Parlamentar em Defesa do Transporte Aéreo Nacional,2019-03-25,56
53952,Frente Parlamentar em Defesa da Polícia Federal,2019-03-20,56
53953,Frente Parlamentar Mista em Defesa dos Municípios Brasileiros - FMB,2019-03-26,56
53954,Frente Parlamentar Mista da Reforma Tributária,2019-03-25,56
53955,Frente Parlamentar Mista da Agricultura Familiar - FPAF,2019-03-27,56
53956,Frente Parlamentar Mista em Defesa da Indústria Marítima Brasileira,2019-03-27,56
53958,Frente Parlamentar em Defesa dos Direitos dos Idosos,2019-03-22,56
53959,Frente Parlamentar Mista de Apoio ao Programa Antártico Brasileiro,2019-03-27,56
53960,Frente Parlamentar Mista em Defesa e Desenvolvimento da Profissão de Bombeiro Civil - FPMBC,2019-04-01,56
53961,Frente Parlamentar em Defesa da Educação Básica e Alfabetização no Brasil,2019-03-22,56
53962,Frente Parlamentar Mista de Combate às Hepatites Virais,2019-04-16,56
53963,Frente Parlamentar Mista da Agricultura Familiar,2019-04-01,56
53964,Frente Parlamentar Mista dos Agentes Comunitários de Saúde e de Combate às Endemias,2019-04-01,56
53965,Frente Parlamentar Mista Brasil -Tailândia,2019-04-02,56
53966,Frente Parlamentar Mista pela Reforma Política,2019-03-25,56
53967,"Frente Parlamentar para Modernização do Centro de Lançamento de Alcântara, no Estado do Maranhão",2019-03-27,56
53968,Frente Parlamentar Mista Nacional da Silvicultura - FPS,2019-03-26,56
53969,Frente Parlamentar Mista Nacional da Indústria - FPI,2019-04-02,56
53975,"Frente Parlamentar em Defesa dos Institutos Federais de Educação, Ciência e Tecnologia",2019-03-16,56
53977,Frente Parlamentar Mista Brasil-Singapura,2019-04-02,56
53978,Frente Parlamentar em Defesa da Escola Pública e em Respeito ao Profissional da Educação,2019-03-27,56
53979,Frente Parlamentar Mista dos Consórcios Públicos,2019-04-02,56
53980,Frente Parlamentar em Defesa do Homeschooling,2019-03-27,56
53981,Frente Parlamentar em Defesa da Energia Solar no Brasil,2019-03-27,56
53982,Frente Parlamentar Mista da Juventude,2019-04-01,56
53983,"Frente Parlamentar Mista do Trabalho, Emprego e Renda",2019-04-02,56
53984,Frente Parlamentar Mista em Defesa dos Consumidores de Energia Elétrica,2019-04-02,56
53985,Frente Parlamentar Mista em Defesa do Ensino Técnico e Profissionalizante - Frente do Ensino Técnico,2019-04-02,56
53986,"Frente Parlamentar do Congresso Nacional BRICS (Brasil, Rússia, Índia, China e África do Sul)",2019-04-02,56
53987,Frente Parlamentar em Defesa do Sistema Único de Assistência Social (SUAS),2019-04-03,56
53988,Frente Parlamentar em Defesa da Vida e da Família,2019-04-02,56
53989,Frente Parlamentar em Defesa da Polícia Rodoviária Federal,2019-04-02,56
53990,Frente Parlamentar do Congresso Nacional em Defesa das Pessoas com Deficiência,2019-04-16,56
53991,Frente Parlamentar Brasil-Coreia do Sul,2019-03-28,56
53992,"Frente Parlamentar Mista pela Competitividade da Cadeia Produtiva do Setor Químico, Petroquímico e de Plástico",2019-04-08,56
53993,"Frente Parlamentar do Comércio, Serviços e Empreendedorismo - FCS",2019-04-08,56
53994,Frente Parlamentar em Defesa da Indústria da Música,2019-04-01,56
53995,"Frente Parlamentar em Defesa do BANCO DO NORDESTE, SUDENE, DNOCS, CODEFASF e CHESF",2019-04-01,56
53996,Frente Parlamentar da Saúde,2019-04-01,56
53997,Frente Parlamentar pela luta contra a Tuberculose,2019-04-09,56
53998,Frente Parlamentar Luz Para Todos e Universalização do Sistema Elétrico,2019-04-15,56
53999,Frente Parlamentar Mista em Defesa dos Direitos dos Povos Indígenas,2019-04-08,56
54000,Frente Parlamentar Mista da Educação,2019-04-08,56
54003,Frente Parlamentar Mista Brasil 200,2019-04-16,56
54004,Frente Parlamentar Armamentista - FPAR,2019-04-15,56
54006,Frente Parlamentar em Defesa da Saúde Preventiva,2019-04-08,56
54007,Frente Parlamentar para o Desenvolvimento Sustentável do Petróleo e Energias Renováveis - FREPER,2019-04-15,56
54009,Frente Parlamentar Mista em Defesa do Saneamento Básico,2019-04-16,56
54010,Frente Parlamentar Evangélica do Congresso Nacional,2019-04-17,56
54011,Frente Parlamentar Mista pela Aprovação do Marco Regulatório dos Jogos no Brasil,2019-04-16,56
54012,Frente Parlamentar Ambientalista,2019-04-16,56
54013,Frente Parlamentar em Defesa da Amazônia,2019-04-10,56
54014,Frente Parlamentar Mista da Beleza e Bem Estar,2019-04-17,56
54016,Frente Parlamentar pelo Livre Mercado,2019-04-24,56
54017,Frente Parlamentar em defesa da Conclusão das Obras Públicas Inacabadas,2019-05-17,56
54018,Frente Parlamentar Mista pela Juventude,2019-05-07,56
54019,Frente Parlamentar em Defesa da Convivência com o Semiárido,2019-04-23,56
54021,Frente Parlamentar Mista em Defesa da Cultura e do Desenvolvimento Social,2019-04-25,56
54022,Frente Parlamentar de Apoio ao Ensino Militar no Brasil - FPAEMB,2019-04-15,56
54023,Frente Parlamentar da Segurança Pública do Estado do Rio de Janeiro,2019-04-17,56
54024,Frente Parlamentar em Defesa dos Policiais Militares e Bombeiros Militares - FPDPMBM,2019-04-17,56
54025,Frente Parlamentar Mista para a Sustentabilidade do Vale do Ribeira,2019-04-25,56
54026,Frente Parlamentar do Café,2019-04-24,56
54027,Frente Parlamentar em Defesa dos Municípios Produtores de Petróleo,2019-04-23,56
54028,Frente Parlamentar em Defesa da Regularização Fundiária Rural,2019-04-23,56
54029,Frente Parlamentar Mista em Defesa da Previdência Social,2019-05-07,56
54030,Frente Parlamentar Mista da Suinocultura,2019-05-07,56
54031,"Frente Parlamentar Mista em Defesa do Nióbio das Pedras Preciosas, Semipreciosas e Grafeno - Frente do Nióbio/Grafeno",2019-05-07,56
54032,Frente Parlamentar Mista José Alencar para o Desenvolvimento da Indústria Têxtil e de Confecção,2019-04-23,56
54033,Frente Parlamentar Mista de Incentivo à Geração de Eletricidade por meio de Energias Renováveis,2019-04-24,56
54034,"Frente Parlamentar em Defesa dos Trabalhadores Ativos, Aposentados e Pensionistas da Petrobrás",2019-05-06,56
54035,Frente Parlamentar em Defesa das 30 Horas da Enfermagem,2019-04-26,56
54036,Frente Parlamentar Mista pela Conclusão da BR 470 - Rio Grande do Sul,2019-04-25,56
54037,Frente Parlamentar Mista pela Conclusão da BR 285 - Ligação Município de São José dos Ausentes-RS ao Estado de Santa Catarina,2019-04-25,56
54038,Frente Parlamentar Mista pela Valorização das Universidades Federais,2019-05-07,56
54039,Frente Parlamentar Mista de Apoio ao Mercado Imobiliário,2019-05-07,56
54040,"Frente Parlamentar em Defesa da Conclusão das Obras de Duplicação da BR-116, trecho Guaíba - Pelotas/RS",2019-07-15,56
54041,"Frente Parlamentar Mista da Liberdade Religiosa, Refugiados e Ajuda Humanitária",2019-04-25,56
54042,Frente Parlamentar Mista Pelo Fortalecimento dos Legislativos Municipais,2019-05-07,56
54043,Frente Parlamentar Mista de Apoio ao Escotismo no Brasil - FPMAEB,2019-05-10,56
54044,Frente Parlamentar do Cooperativismo (Frencoop),2019-05-16,56
54045,Frente Parlamentar de Segurança Alimentar e Nutricional - FPSAN,2019-05-24,56
54047,Frente Parlamentar Mista de Apoio ao Jovem Aprendiz,2019-05-10,56
54048,Frente Parlamentar Mista em Defesa das Práticas Integrativas e Complementares em Saúde e da Felicidade - Frente Holística,2019-05-10,56
54049,Frente Parlamentar em Defesa dos Agentes Penitenciários,2019-05-06,56
52001,DEFESA DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE,2003-11-27,52
54050,Frente Parlamentar Mista em Defesa dos Usuários do Sistema Único de Saúde,2019-05-10,56
52002,DEFESA DA AQÜICULTURA E PESCA,2003-09-26,52
54051,Frente Parlamentar Mista em Prol do Semiárido,2019-05-10,56
52003,MICRO E PEQUENA EMPRESA,2003-11-27,52
54052,Frente Parlamentar da Prevenção e Combate ao Câncer Infantil,2019-05-07,56
54053,Frente Parlamentar Mista em Atenção Integral às Pessoas com Doenças Raras,2019-05-20,56
52005,DEFESA DAS POLÍTICAS PÚBLICAS PARA A JUVENTUDE,2003-11-28,52
54054,Frente Parlamentar Mista de Apoio a Habitação Rural/Entidades,2019-05-17,56
52006,APOIO À AGROPECUÁRIA,2005-11-11,52
54055,Frente Parlamentar em Defesa dos Direitos Humanos,2019-05-16,56
52008,PESCA E AQÜICULTURA,2003-12-02,52
52009,"COMBATE À FOME, À POBREZA E À MISÉRIA",2003-03-12,52
54058,Frente Parlamentar com Participação Popular Feminista e Antirracista,2019-05-20,56
52010,AMBIENTALISTA,2003-05-05,52
54059,Frente Parlamentar Mista em Defesa do Setor Elétrico Brasileiro,2019-05-22,56
52011,ERRADICAÇÃO DO TRABALHO ESCRAVO E DO TRABALHO INFANTIL,2003-03-21,52
54060,Frente Parlamentar de Atenção Integral à Saúde do Homem,2019-05-16,56
54061,Frente Parlamentar Mista em Defesa das Comunidades Quilombolas,2019-05-17,56
52013,SAÚDE,2004-01-27,52
54062,Frente Parlamentar Mista de Enfrentamento à Violência nas Escolas,2019-05-17,56
52014,DEFESA DO TURISMO,2003-12-02,52
54063,Frente Parlamentar da Alimentação e Saúde - FPAS,2019-05-21,56
52015,APOIO ÀS COOPERATIVAS DE SAÚDE,2003-12-02,52
54064,Frente Parlamentar em Defesa da Liberdade Religiosa e da Cultura de Paz,2019-05-17,56
52016,DEFESA DOS POVOS INDÍGENAS,2003-12-01,52
54065,Frente Parlamentar Mista em Defesa das Universidades Comunitárias,2019-05-23,56
52017,ADVOGADOS,2003-04-24,52
54066,Frente Parlamentar em Defesa do Rio São Francisco,2019-05-20,56
52018,ADOÇÃO,2003-11-26,52
54067,Frente Parlamentar em Defesa do Rio Jequitinhonha,2019-05-20,56
54068,Frente Parlamentar em Defesa do Ciclista,2019-05-17,56
54069,Frente Parlamentar Mista do Transporte Público -FPMTP,2019-05-24,56
52021,SEMI-ÁRIDO,2003-05-21,52
54070,"Frente Parlamentar dos Atacadistas, Supermercados e Similares",2019-05-20,56
52022,APOIO À CULTURA POPULAR BRASILEIRA,2006-07-25,52
54071,Frente Parlamentar em Defesa da Cruz Vermelha,2019-05-24,56
54072,Frente Parlamentar de Combate ao Suicídio e Automutilação no Brasil,2019-05-20,56
52024,DESENVOLVIMENTO SUSTENTÁVEL E APOIO ÀS AGENDAS 21 LOCAIS,2003-07-25,52
54073,Frente Parlamentar Mista de Combate à Fome no Brasil,2019-05-27,56
52025,MUNICIPALISTA,2003-05-21,52
54074,Frente Parlamentar Mista em Defesa dos Municípios Sedes de Usinas Hidroelétricas e Alagados,2019-05-27,56
52026,DEFESA DO RIO DOCE,2003-07-28,52
54075,Frente Parlamentar em Defesa da Ciclomobilidade,2019-05-22,56
54076,Frente Parlamentar em Defesa da Atividade Física para o Desenvolvimento Humano,2019-05-24,56
52028,DEFESA DO FINANCIAMENTO PÚBLICO E SOBERANIA NACIONAL,2003-12-02,52
54077,Frente Parlamentar Mista Católica Apostólica Romana,2019-05-31,56
52029,CENTRO-OESTE,2003-12-02,52
54078,Frente Parlamentar Mista em Defesa dos Médicos Brasileiros Formados no Exterior e da Revalidação,2019-06-10,56
52030,HABITAÇÃO E DESENVOLVIMENTO URBANO,2003-07-01,52
54079,Frente Parlamentar Mista de Apoio aos Despachantes Documentalistas do Brasil,2019-06-25,56
54080,Frente Parlamentar Mista da Mineração,2019-05-31,56
52032,SILVICULTURA,2003-07-31,52
54081,Frente Parlamentar Mista da Redução da Maioridade Penal,2019-05-31,56
52033,DEFESA DA ATIVIDADE FÍSICA,2003-07-23,52
54082,Frente Parlamentar Mista em Defesa da Indústria Brasileira de Bebidas,2019-06-10,56
52034,ANTIDROGAS,2003-12-01,52
54083,Frente Parlamentar em Defesa das Guardas Municipais,2019-05-27,56
54084,Frente Parlamentar Mista em Defesa da Indústria Brasileira de Bebidas,2019-07-02,56
52036,DEFESA DA SEGURANÇA PÚBLICA,2003-12-02,52
54085,"Frente Parlamentar Mista de Ciência, Tecnologia, Pesquisa e Inovação",2019-05-31,56
52037,COMBATE AO USO DO CIGARRO,2003-12-03,52
54086,Frente Parlamentar pela Promoção da Aviação na Amazônia,2019-05-30,56
52038,EDUCAÇÃO,2003-07-16,52
54087,Frente Parlamentar Mista em Defesa da Petrobrás,2019-06-10,56
52039,PRÓ-REDUÇÃO DA CARGA TRIBUTÁRIA,2003-07-16,52
54088,Frente Parlamentar Mista em Defesa da Reforma Psiquiátrica e da Luta Antimanicomial,2019-06-17,56
52040,COOPERATIVISMO,2004-02-13,52
54089,Frente Parlamentar Mista de Energias Renováveis - FPE,2019-06-10,56
54090,Frente Parlamentar Mista da Marinha Mercante Brasileira,2019-06-10,56
52042,DEFESA DA IGUALDADE RACIAL,2003-10-16,52
54091,Frente Parlamentar da Indústria de Máquinas e Equipamentos - FPMaq,2019-06-04,56
54092,Frente Parlamentar para a Liberdade Religiosa do Congresso,2019-06-17,56
52044,DEFESA DA EDUCAÇÃO PROFISSIONAL,2003-12-01,52
54093,Frente Parlamentar Mista em Defesa dos Bancos Públicos,2019-06-17,56
52045,ESPORTE,2003-12-02,52
54094,Frente Parlamentar Mista em Defesa da Saúde Nutricional Suplementar,2019-06-04,56
52046,"DEFESA DO DESENVOLVIMENTO SUSTENTÁVEL DOS RECURSOS MINERAIS, HÍDRICOS E SANEAMENTO AMBIENTAL",2003-08-13,52
54095,Frente Parlamentar Mista Brasil-Índia,2019-06-17,56
52047,CRIAÇÃO DE NOVOS ESTADOS E TERRITÓRIOS NO BRASIL,2003-08-19,52
54096,Frente Parlamentar pela Preservação da Soberania Energética Nacional Mantendo e Fortalecendo as Concessionárias Públicas de Energia Elétrica,2019-06-05,56
52048,"DEFESA DAS SANTAS CASAS DE MISERICÓRDIA, HOSPITAIS E ENTIDADES FILANTRÓPICAS DA ÁREA DE SAÚDE",2003-12-09,52
54097,Frente Parlamentar em Defesa da Extensão da BR-448,2019-06-04,56
54098,Frente Parlamentar da Odontologia,2019-06-07,56
52050,"INDÚSTRIAS TÊXTEIS, DE CONFECÇÕES E DE MODA",2003-10-20,52
54099,Frente Parlamentar Mista em Defesa da Enfermagem,2019-06-17,56
52051,"PRODUÇÃO, EMPREGO E DESENVOLVIMENTO",2003-08-25,52
54100,Frente Parlamentar de Incentivo à Adoção de Crianças,2019-06-07,56
54101,Frente Parlamentar pela Duplicação e Conclusão da BR 285,2019-06-17,56
52053,AGÊNCIAS REGULADORAS,2004-03-31,52
54102,Frente Parlamentar Mista em Defesa da Tradição e Cultura Gaúcha,2019-06-10,56
54103,Frente Parlamentar do Alho,2019-06-10,56
52055,COMBATE À PIRATARIA  E SONEGAÇÃO FISCAL,2003-12-01,52
54104,Frente Parlamentar Mista em Defesa do Caminhoneiro Autônomo e Celetista,2019-06-17,56
52056,DEFESA DAS RODOVIAS E USUÁRIOS - TRANSFRENTE,2003-09-04,52
54105,Frente Parlamentar Popular em Defesa das Favelas,2019-06-11,56
52057,EVANGÉLICA,2003-09-04,52
54106,Frente Parlamentar Mista de Apoio às Empresas Franqueadas,2019-06-17,56
52058,EDUCAÇÃO  À DISTÂNCIA,2003-09-16,52
54107,Frente Parlamentar Mista da Apicultura e Meliponicultura,2019-06-25,56
54108,Frente Parlamentar Mista do Biodiesel,2019-06-25,56
54109,Frente Parlamentar da Indústria Pública de Medicamentos,2019-06-13,56
52061,DEFESA DAS ÁGUAS,2004-05-18,52
54110,Frente Parlamentar Mista pela Educação no Campo - FPMEDOC,2019-07-02,56
54111,Frente Parlamentar Mista pela Inovação na Bioeconomia - FPBioeconomia,2019-06-25,56
52063,DEFESA DA INFRA-ESTRUTURA NACIONAL,2003-09-10,52
54112,Frente Parlamentar Mista em Defesa dos Direitos Humanos e pela Justiça Social,2019-06-25,56
52064,CONTRA O CÂNCER,2003-12-09,52
54113,Frente Parlamentar Mista em Defesa da Pessoa com Epilepsia,2019-07-02,56
54114,Frente Parlamentar Mista Brasil-África com Participação Popular de Enfrentamento ao Racismo,2019-06-25,56
52066,DEFESA DA INDÚSTRIA AERONÁUTICA BRASILEIRA,2003-12-09,52
54115,Frente Parlamentar Mista para Ampliação dos Cursos de Medicina,2019-07-08,56
52067,DEFESA DO TRÂNSITO SEGURO,2004-04-14,52
54116,Frente Parlamentar Mista de Combate ao Trabalho Infantil e de estímulo à Aprendizagem,2019-06-25,56
54117,Frente Parlamentar Mista da Economia Criativa,2019-06-25,56
54118,Frente Parlamentar Mista de Apoio ao Protagonismo Infantojuvenil,2019-07-02,56
52070,TRANSPORTE PÚBLICO,2004-03-29,52
54119,Frente Parlamentar Mista em Defesa da Pessoa Idosa,2019-07-02,56
52071,DEFESA DA REGULARIZAÇÃO DO USO E OCUPAÇÃO DOS TERRENOS DE MARINHA,2003-11-12,52
54120,Frente Parlamentar Mista dos Lojistas e Lojistas de Shoppings Centers,2019-07-09,56
52072,SANEAMENTO BÁSICO,2003-09-29,52
54121,Frente Parlamentar em Defesa dos Agentes Comunitários de Saúde,2019-07-09,56
52073,LIVRE EXPRESSÃO SEXUAL,2003-12-03,52
54122,Frente Parlamentar da Advocacia,2019-07-01,56
52074,CULTURA,2003-10-20,52
54123,Frente Parlamentar em Defesa de Desportos Equestres,2019-07-02,56
52075,DEFESA DA REVITALIZAÇÃO DO RIO SÃO FRANCISCO,2005-04-29,52
54124,Frente Parlamentar da Silvicultura no Brasil,2019-07-03,56
54125,Frente Parlamentar em Defesa da Companhia Hidro elétrica do São Francisco (CHESF),2019-07-09,56
54126,Frente Parlamentar Mista em Defesa da Distribuição de Veículos Automotores e a Mobilidade - FREMOB,2019-07-17,56
54127,"Frente Parlamentar Mista do Rodeio, da Vaquejada e das Provas Equestres",2019-07-17,56
52079,DEFESA DA MORADIA POPULAR,2003-11-04,52
54128,Frente Parlamentar Mista em Defesa da Eletrosul,2019-07-15,56
